PrivateID,RepositoryName,RepositoryURL,Organization,ContactEmails,DateAdded
github_892721782,cfa-ring-vax-widget,https://github.com/CDCgov/cfa-ring-vax-widget,Center for Forecasting and Outbreak Analytics (CFA),rzg0@cdc.gov;ulp7@cdc.gov;yub1@cdc.gov,2025-09-06T13:12:57.101871
github_892721985,cfa-ngm-widget,https://github.com/CDCgov/cfa-ngm-widget,Center for Forecasting and Outbreak Analytics (CFA),rzg0@cdc.gov;ulp7@cdc.gov;yub1@cdc.gov,2025-09-06T13:12:57.101872
github_892809362,ONT-Seq-analysis,https://github.com/CDCgov/ONT-Seq-analysis,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101873
github_898627545,cfa-azuretools,https://github.com/CDCgov/cfa-azuretools,Center for Forecasting and Outbreak Analytics (CFA),cdcinfo@cdc.gov,2025-09-06T13:12:57.101875
github_899202998,clean-genes,https://github.com/CDCgov/clean-genes,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101876
github_901954500,hl7-mmg-validator-ktor,https://github.com/CDCgov/hl7-mmg-validator-ktor,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101877
github_904421163,NEDSS-NNDSS-Case-Notifications,https://github.com/CDCgov/NEDSS-NNDSS-Case-Notifications,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101878
github_905378830,cfa-tnd-ve-widget,https://github.com/CDCgov/cfa-tnd-ve-widget,Center for Forecasting and Outbreak Analytics (CFA),ulp7@cdc.gov,2025-09-06T13:12:57.101880
github_906374866,rickettsia_lanei_analysis,https://github.com/CDCgov/rickettsia_lanei_analysis,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101881
github_915062100,seasoner,https://github.com/CDCgov/seasoner,CDC,ulp7@cdc.gov,2025-09-06T13:12:57.101882
github_916832820,covidhub-reports,https://github.com/CDCgov/covidhub-reports,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101883
github_917360304,zoe,https://github.com/CDCgov/zoe,CDC,sshepard@cdc.gov,2025-09-06T13:12:57.101885
github_920209832,FHIRSheets,https://github.com/CDCgov/FHIRSheets,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101886
github_920218618,ocio-certificates,https://github.com/CDCgov/ocio-certificates,Office of the Chief Information Officer (OCIO),cdcinfo@cdc.gov,2025-09-06T13:12:57.101887
github_920262819,document_editor,https://github.com/CDCgov/document_editor,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101888
github_923124658,dibbs-ecr-viewer,https://github.com/CDCgov/dibbs-ecr-viewer,CDC,dibbs@cdc.gov,2025-09-06T13:12:57.101890
github_923228504,edso-sonar-r-plugin,https://github.com/CDCgov/edso-sonar-r-plugin,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101891
github_927824792,cfasodapy,https://github.com/CDCgov/cfasodapy,CDC,ulp7@cdc.gov,2025-09-06T13:12:57.101892
github_931319914,cfa-scoring-service,https://github.com/CDCgov/cfa-scoring-service,Center for Forecasting and Outbreak Analytics (CFA),cdcinfo@cdc.gov,2025-09-06T13:12:57.101893
github_934561630,flu-antiviral-model,https://github.com/CDCgov/flu-antiviral-model,CDC,nqr2@cdc.gov;run7@cdc.gov,2025-09-06T13:12:57.101895
github_935072116,open-science-repo,https://github.com/CDCgov/open-science-repo,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101896
github_935073037,ngsqi-astro,https://github.com/CDCgov/ngsqi-astro,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101897
github_935076230,ngsqi-spores,https://github.com/CDCgov/ngsqi-spores,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101899
github_935624180,influenza-cluster-us,https://github.com/CDCgov/influenza-cluster-us,CDC,LouisChan@cdc.gov,2025-09-06T13:12:57.101900
github_936364333,dibbs-star-wars-ecr-data,https://github.com/CDCgov/dibbs-star-wars-ecr-data,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101901
github_936734488,Mpox_AmpSeq,https://github.com/CDCgov/Mpox_AmpSeq,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101904
github_938360691,irma,https://github.com/CDCgov/irma,CDC,sshepard@cdc.gov,2025-09-06T13:12:57.101905
github_938361739,irma-core,https://github.com/CDCgov/irma-core,CDC,sshepard@cdc.gov,2025-09-06T13:12:57.101907
github_940211431,reedfrost,https://github.com/CDCgov/reedfrost,CDC,ulp7@cdc.gov,2025-09-06T13:12:57.101908
github_940806797,cfa-genomic-lag-effect,https://github.com/CDCgov/cfa-genomic-lag-effect,Center for Forecasting and Outbreak Analytics (CFA),cdcinfo@cdc.gov,2025-09-06T13:12:57.101909
github_942210969,cfa-sero-protection,https://github.com/CDCgov/cfa-sero-protection,Center for Forecasting and Outbreak Analytics (CFA),tec0@cdc.gov,2025-09-06T13:12:57.101911
github_942823992,oamd-bio-test-data,https://github.com/CDCgov/oamd-bio-test-data,Office of Advanced Molecular Detection (AMD),cdcinfo@cdc.gov,2025-09-06T13:12:57.101912
github_947929697,MycoID,https://github.com/CDCgov/MycoID,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101913
github_952676775,dynode-web,https://github.com/CDCgov/dynode-web,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101915
github_952901999,dibbs-ecr-refiner,https://github.com/CDCgov/dibbs-ecr-refiner,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101916
github_956770086,aadiff,https://github.com/CDCgov/aadiff,CDC,vfn4@cdc.gov,2025-09-06T13:12:57.101918
github_958019065,classifying-influenza-trends,https://github.com/CDCgov/classifying-influenza-trends,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101919
github_960004617,eicr-anonymization,https://github.com/CDCgov/eicr-anonymization,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101921
github_962389199,neissflow,https://github.com/CDCgov/neissflow,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101922
github_963353174,hubverse-annotator,https://github.com/CDCgov/hubverse-annotator,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101923
github_964011032,mycetoma-systematic-review-2024,https://github.com/CDCgov/mycetoma-systematic-review-2024,CDC,utg5@cdc.gov,2025-09-06T13:12:57.101924
github_966845030,ShareIT-Act,https://github.com/CDCgov/ShareIT-Act,NCCDPHP,chronicdev@cdc.gov,2025-09-06T13:12:57.101926
github_970173044,MycoGene_long,https://github.com/CDCgov/MycoGene_long,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101927
github_970220347,vr-mine-rescue-training,https://github.com/CDCgov/vr-mine-rescue-training,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101928
github_971809629,npptl-ppe-concern-detection,https://github.com/CDCgov/npptl-ppe-concern-detection,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101931
github_975086400,mira-oxide,https://github.com/CDCgov/mira-oxide,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101932
github_976870206,label,https://github.com/CDCgov/label,CDC,sshepard@cdc.gov;vfn4@cdc.gov,2025-09-06T13:12:57.101934
github_982973760,Study_Design_Tools_for_Complex_Cluster_Surveys,https://github.com/CDCgov/Study_Design_Tools_for_Complex_Cluster_Surveys,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101935
github_983664632,oamd-bio-tb-varpipe,https://github.com/CDCgov/oamd-bio-tb-varpipe,Office of Advanced Molecular Detection (AMD),cdcinfo@cdc.gov,2025-09-06T13:12:57.101936
github_986708234,BMGAP2,https://github.com/CDCgov/BMGAP2,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101938
github_991666011,PFAS-Calculator,https://github.com/CDCgov/PFAS-Calculator,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101939
github_996781907,routes,https://github.com/CDCgov/routes,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101940
github_996884841,dibbs-design-system,https://github.com/CDCgov/dibbs-design-system,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101941
github_999133488,PRB_Genomics_Diagnostic_Team,https://github.com/CDCgov/PRB_Genomics_Diagnostic_Team,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101943
github_1000487091,gtrendshealth,https://github.com/CDCgov/gtrendshealth,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101944
github_1001534723,cran-packages,https://github.com/CDCgov/cran-packages,CDC,lue7@cdc.gov;nyv5@cdc.gov;sbertke@cdc.gov,2025-09-06T13:12:57.101945
github_1003253337,walkingcalculatr,https://github.com/CDCgov/walkingcalculatr,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101946
github_1003694416,NEDSS-SystemAdminGuide,https://github.com/CDCgov/NEDSS-SystemAdminGuide,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101948
github_1004309686,quarto-cdc,https://github.com/CDCgov/quarto-cdc,Centers for Disease Control and Prevention (CDC),cdcinfo@cdc.gov,2025-09-06T13:12:57.101949
github_1009195513,EITPM-Hub,https://github.com/CDCgov/EITPM-Hub,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101950
github_1015494959,cfa-subgroup-imputer,https://github.com/CDCgov/cfa-subgroup-imputer,Center for Forecasting and Outbreak Analytics (CFA),rzg0@cdc.gov,2025-09-06T13:12:57.101951
github_1015613866,cfa-cloudops,https://github.com/CDCgov/cfa-cloudops,Center for Forecasting and Outbreak Analytics (CFA),cdcinfo@cdc.gov,2025-09-06T13:12:57.101953
github_1016166415,nccdphp-drh-mmria,https://github.com/CDCgov/nccdphp-drh-mmria,National Center for Chronic Disease Prevention and Health Promotion (NCCDPHP),cdcinfo@cdc.gov,2025-09-06T13:12:57.101954
github_1017556196,MFIREServer,https://github.com/CDCgov/MFIREServer,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101955
github_1018164740,Databricks_Schema_Analysis,https://github.com/CDCgov/Databricks_Schema_Analysis,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101957
github_1019713814,dibbs-text-to-code,https://github.com/CDCgov/dibbs-text-to-code,CDC,cdcinfo@cdc.gov,2025-09-06T13:12:57.101958
github_1024340197,nccdphp-ddt-dprp-program-locator-ui,https://github.com/CDCgov/nccdphp-ddt-dprp-program-locator-ui,National Center for Chronic Disease Prevention and Health Promotion (NCCDPHP),cdcinfo@cdc.gov,2025-09-06T13:12:57.101959
